review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
gp:AOqpTOFYHd5ukte69LeXwKiiVXnb2HoXB1dy54gYD1VbOD7aOiIl0l6OT9XzCw4r78Lequb40p-9WC7ZHYub,mobile_app,com.levor.liferpgtasks,com.levor.liferpgtasks,"If life is a simulation... Then the only way to win is to take meticulous control of your life. To live it for as long as you can. Think Minecraft of the future. Life is peaceful during day, but night time eventually comes. 2020 is night time. However you can survive it. When things get peaceful again...(whenever it does) prepare further for nighttime. Figure out your stats. Figure out your level and continue to level up more efficiently every time. There's always room for improvement.","If life is a simulation... Then the only way to win is to take meticulous control of your life. To live it for as long as you can. Think Minecraft of the future. Life is peaceful during day, but night time eventually comes. 2020 is night time. However you can survive it. When things get peaceful again...(whenever it does) prepare further for nighttime. Figure out your stats. Figure out your level and continue to level up more efficiently every time. There's always room for improvement.",positive,5.0,5.0,2020-08-16 10:35:12,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",11862113838626922079
gp:AOqpTOGHUa6Ir9VTVF2Aqs7D86pmdNcDWBRNeIFsdVPjIJItlYXxAa7w1FuhBvvphaKjxO2zyUyRWOchqKOVpEY,mobile_app,com.oristats.habitbull,com.oristats.habitbull,"Easy to use, and has helped me to keep track of my good habits.","Easy to use, and has helped me to keep track of my good habits.",positive,4.0,4.0,2020-06-25 14:24:51,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",17485242386744680335
gp:AOqpTOE4FOfC41yDVmkhfH4Iq0FfM_miFh_rFHmNEqwKROHoMziA-RFrd8vR0ZC48J_R0ZUTbXbZRH4Uu5i8Bg,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,it got boring fast,it got boring fast,negative,2.0,2.0,2019-06-30 17:25:13,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",2971566904700072530
gp:AOqpTOGkAA4e7eTHFmmw41cJN4JCCN1uKnO7z1jEvr3ySJrEquwsDQSB7JE9QND4u_lQ2dtjz2boUEcnlL5AgA,mobile_app,com.tasks.android,com.tasks.android,"Very easy to use, good","Very easy to use, good",positive,4.0,4.0,2020-07-26 17:21:40,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16870622127299154502
amazon_16743,ecommerce,B01CIVDT0G,B01CIVDT0G,"I have serious skin problems which leave my hands cracked, split and raw all the time. Quite a painful issue! I was a nurse when this all started, and I was in desperate need of a product to sanitize my hands without any alcohol in it, since alcohol hurt my skin so badly - both then and now. This product works very well without the burn and pain of any of the alcohol-based hand sanitizers. I feel that it works very well at killing germs, as it does reduce my chances of my hands becoming infected. I no longer am a nurse, but my skin issues are getting worse all the time. I used to be able to purchase this product locally, but have been unable to for quite some time now. I was so pleased to find &#34;SafeHands&#34; sanitizer on Amazon recently. I was able to order a 3-pack to have one for my bathroom, my kitchen, and for my purse for when I leave home. The price was very reasonable for this wonderful product that I hope to never be without again.","I have serious skin problems which leave my hands cracked, split and raw all the time. Quite a painful issue! I was a nurse when this all started, and I was in desperate need of a product to sanitize my hands without any alcohol in it, since alcohol hurt my skin so badly - both then and now. This product works very well without the burn and pain of any of the alcohol-based hand sanitizers. I feel that it works very well at killing germs, as it does reduce my chances of my hands becoming infected. I no longer am a nurse, but my skin issues are getting worse all the time. I used to be able to purchase this product locally, but have been unable to for quite some time now. I was so pleased to find &#34;SafeHands&#34; sanitizer on Amazon recently. I was able to order a 3-pack to have one for my bathroom, my kitchen, and for my purse for when I leave home. The price was very reasonable for this wonderful product that I hope to never be without again.",positive,5.0,5.0,1487170341000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15646487310814832808
restaurant_4451,restaurant,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,Tried their new place last week and it is just as good as their NoDa place. The only nit pick I have is that to get your one free refill of coffee at their Carmel place you need to get back in line for someone behind the counter to refill your cup. Small price to pay for some of the best pastries and bread in Charlotte. Their coffee is also excellent. Great place for a breakfast sandwich or a light lunch sandwich (great pate) or soup.,Tried their new place last week and it is just as good as their NoDa place. The only nit pick I have is that to get your one free refill of coffee at their Carmel place you need to get back in line for someone behind the counter to refill your cup. Small price to pay for some of the best pastries and bread in Charlotte. Their coffee is also excellent. Great place for a breakfast sandwich or a light lunch sandwich (great pate) or soup.,positive,5.0,5.0,6/8/2015,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",1049613462743224046
restaurant_635,restaurant,https://www.yelp.com/biz/carlos-bakery-las-vegas-3,https://www.yelp.com/biz/carlos-bakery-las-vegas-3,"Well we just ate at Carlo's and it was good. Not as pricy as one may expect. I did get to leave with both my arms intact. The Lobster tail was inhaled by my wife and the cannoli was eaten like a boss by my best bud. If you want to be in a sugar comma I suggest you come here. The doughnut did taste like a sweet 16 you would buy at your local supermarket but hey it did the job! So I would like to say to everyone.. "" to the box truck baby!""","Well we just ate at Carlo's and it was good. Not as pricy as one may expect. I did get to leave with both my arms intact. The Lobster tail was inhaled by my wife and the cannoli was eaten like a boss by my best bud. If you want to be in a sugar comma I suggest you come here. The doughnut did taste like a sweet 16 you would buy at your local supermarket but hey it did the job! So I would like to say to everyone.. "" to the box truck baby!""",neutral,3.0,3.0,3/9/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16293587375365545799
restaurant_15033,restaurant,https://www.yelp.com/biz/scooptopia-phoenix,https://www.yelp.com/biz/scooptopia-phoenix,Amazing service and a lot of different options to choose from!! Happy to have found this gem and will definitely come again.,Amazing service and a lot of different options to choose from!! Happy to have found this gem and will definitely come again.,positive,5.0,5.0,10/7/2020,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16370776170159471353
gp:AOqpTOEmpzGyUl7I238fgdj5XzSlSuKpczXvLOYO5FzFGrnX5xUyFfaI302QsFyneskbCF3cvNQmrIY4j3gELf4,mobile_app,com.oristats.habitbull,com.oristats.habitbull,"Widgets don't work unless you open the app, and sometimes you then you even have to take an action or two within the app. Wish this product was maintained. Have emailed the developer, but they didn't get back to me. The app doesn't even support logging out, anymore. The usual uninstall/reinstall didn't work.","Widgets don't work unless you open the app, and sometimes you then you even have to take an action or two within the app. Wish this product was maintained. Have emailed the developer, but they didn't get back to me. The app doesn't even support logging out, anymore. The usual uninstall/reinstall didn't work.",negative,2.0,2.0,2020-10-21 07:36:14,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",6998704808225585906
hotel_387995,hotel,Apex City Of London Hotel,Apex City Of London Hotel,The establishment seems to have an old wing and a new one While the price is the same the rooms are not of the same size and comfort We had to ask to change the rooms which the receptionist gladly helped us with the pillows are not that comfortable too soft and the shower ventilation was full of dust and didn t seem to work properly anymore Other than these few details our stay was great I liked the personal attention of the staff to the guests The receptionists were very helpful even when we had to change rooms and solution oriented the room was refreshed daily including bed linen and sheets amenities restocked on a daily basis quiet rooms with good lighting and equipment and the location of the establishment is ideal close to main attractions business offices and public transportation,I liked the personal attention of the staff to the guests The receptionists were very helpful even when we had to change rooms and solution oriented the room was refreshed daily including bed linen and sheets amenities restocked on a daily basis quiet rooms with good lighting and equipment and the location of the establishment is ideal close to main attractions business offices and public transportation,positive,4.4,8.8,4/30/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,7693097448021363711
amazon_3612,ecommerce,B096TFX8H2,B096TFX8H2,I live the price. It has a lot of hair tho. They should take some off It will tangle a bit specially in the back I wet mine and put gel. If not it will get bushy,I live the price. It has a lot of hair tho. They should take some off It will tangle a bit specially in the back I wet mine and put gel. If not it will get bushy,neutral,3.0,3.0,1631629665212,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12646604143122151199
restaurant_11530,restaurant,https://www.yelp.com/biz/mitchells-homemade-ice-cream-cleveland-cleveland-2,https://www.yelp.com/biz/mitchells-homemade-ice-cream-cleveland-cleveland-2,They have a variety of tastes but my all time favorite is the peanut butter chocolate chunk. Just be aware that their scoops are very big,They have a variety of tastes but my all time favorite is the peanut butter chocolate chunk. Just be aware that their scoops are very big,positive,5.0,5.0,11/20/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",18177649120658102222
